threads,size,pin,runtime,energy
7.760616,1500,false,1.65291,71.15986
7.760616,1500,false,1.6181495,70.69202
7.760616,1500,false,1.6235074,70.66462
7.760616,1500,false,1.6230922,70.69361
7.760616,1500,false,1.6991737,71.8186
7.760616,1500,false,1.647619,70.81213
7.760616,1500,false,1.6235669,70.46045
7.760616,1500,false,1.6261957,70.74756
7.760616,1500,false,1.6289897,71.1969
7.760616,1500,false,1.6344914,71.01362
7.9287667,1500,false,1.6364768,70.95618
7.9287667,1500,false,1.6616888,71.0979
7.9287667,1500,false,1.6434393,70.99152
7.9287667,1500,false,1.6241449,70.61279
7.9287667,1500,false,1.6167594,70.74066
7.9287667,1500,false,1.626095,70.70874
7.9287667,1500,false,1.6456327,70.97974
7.9287667,1500,false,1.643622,71.07727
7.9287667,1500,false,1.617062,70.61975
7.9287667,1500,false,1.6449504,71.796936
7.7636137,1500,false,1.634568,70.989075
7.7636137,1500,false,1.6724226,71.519775
7.7636137,1500,false,1.6574988,72.01459
7.7636137,1500,false,1.76748,80.12987
7.7636137,1500,false,1.8940173,84.367584
7.7636137,1500,false,2.0299675,89.17177
7.7636137,1500,false,1.6656502,73.33673
7.7636137,1500,false,1.8098484,81.66813
7.7636137,1500,false,2.0336206,86.28243
7.7636137,1500,false,1.6774423,73.83068
7.9263015,1500,false,1.6385822,71.19354
7.9263015,1500,false,1.7128171,74.741936
7.9263015,1500,false,1.7227993,72.30249
7.9263015,1500,false,1.63321,71.08484
7.9263015,1500,false,1.6642094,71.42261
7.9263015,1500,false,1.6330934,70.94544
7.9263015,1500,false,1.6923442,71.80609
7.9263015,1500,false,1.61709,70.605225
7.9263015,1500,false,1.6343124,70.94513
7.9263015,1500,false,1.7040722,75.72893
8.086951,1500,false,1.6542375,71.55194
8.086951,1500,false,1.6720126,71.69818
8.086951,1500,false,1.6348479,70.934814
8.086951,1500,false,1.6303135,71.33362
8.086951,1500,false,1.6645782,71.555725
8.086951,1500,false,1.6169465,70.77997
8.086951,1500,false,1.6178935,70.653625
8.086951,1500,false,1.660306,71.30664
8.086951,1500,false,1.6246727,70.92261
8.086951,1500,false,1.6253101,70.98926
8.245908,1500,false,1.7006769,72.229675
8.245908,1500,false,1.616807,70.74421
8.245908,1500,false,1.616715,70.79663
8.245908,1500,false,1.6525621,71.24359
8.245908,1500,false,1.6739753,72.274536
8.245908,1500,false,1.6175427,70.85352
8.245908,1500,false,1.6441007,71.20111
8.245908,1500,false,1.6182158,70.91589
8.245908,1500,false,1.7276974,77.5797
8.245908,1500,false,2.042888,89.43648
8.403454,1500,false,1.6240933,70.86713
8.403454,500,true,0.09294289,2.731133
8.403454,500,true,0.09193653,2.710503
8.403454,500,true,0.0921317,2.747308
8.403454,500,true,0.09206688,2.711662
8.403454,500,true,0.09224893,2.712823
8.403454,500,true,0.09195467,2.712273
8.403454,500,true,0.09278703,2.733819
8.403454,500,true,0.09228036,2.714836
8.403454,500,true,0.09212132,2.710504
16,500,true,0.092082106,2.715142
16,500,true,0.047221694,2.148126
16,500,true,0.047167063,2.167048
16,500,true,0.047128104,2.14416
16,500,true,0.047290135,2.154108
16,500,true,0.04722888,2.140436
16,500,true,0.047032237,2.17602
16,500,true,0.04694956,2.13653
16,500,true,0.047102384,2.130365
16,500,true,0.046934985,2.136592
16,500,true,0.048756085,2.281183
16,500,true,0.062267464,2.5523
16,500,true,0.04804654,2.225642
16,500,true,0.047091525,2.134821
16,500,true,0.047126614,2.167475
16,500,true,0.047013216,2.130304
16,500,true,0.047050808,2.129939
16,500,true,0.047092278,2.139643
16,500,true,0.047034945,2.169306
16,500,true,0.04694847,2.134699
16,500,true,0.047001403,2.1513
16,500,true,0.04711411,2.121028
16,500,true,0.04705728,2.174799
16,500,true,0.047101434,2.135798
16,500,true,0.046930168,2.132075
16,500,true,0.04701993,2.138849
16,500,true,0.047067296,2.150507
16,500,true,0.047017403,2.161921
16,500,true,0.047066487,2.136591
16,500,true,0.04710711,2.142085
16,500,true,0.047040623,2.129145
16,500,true,0.047128912,2.127558
16,500,true,0.0471016,2.158015
16,500,true,0.047049467,2.143671
16,500,true,0.047062512,2.13299
16,500,true,0.047165073,2.132136
16,500,true,0.047032207,2.137018
16,500,true,0.04708024,2.168635
16,500,true,0.047062963,2.105768
16,500,true,0.047082424,2.126886
16,500,true,0.04696705,2.169123
16,500,true,0.047065284,2.13946
16,500,true,0.047086705,2.14068
16,500,true,0.047038272,2.159297
16,500,true,0.047193997,2.151606
16,500,true,0.04698708,2.131464
16,500,true,0.04692495,2.130732
16,500,true,0.047082175,2.14178
16,500,true,0.047115594,2.151361
16,500,true,0.04696672,2.131892
15.37792,500,true,0.04707995,2.140803
15.37792,500,true,0.04753895,2.161798
15.37792,500,true,0.047645234,2.141108
15.37792,500,true,0.04759358,2.152704
15.37792,500,true,0.047656864,2.113642
15.37792,500,true,0.047658715,2.087397
15.37792,500,true,0.047610443,2.205622
15.37792,500,true,0.047612913,2.149164
15.37792,500,true,0.047610987,2.149287
15.37792,500,true,0.047664944,2.111505
14.955335,500,true,0.047645997,2.153071
14.955335,500,true,0.047596,2.106013
14.955335,500,true,0.04764887,2.172236
14.955335,500,true,0.047605854,2.133966
14.955335,500,true,0.047644515,2.155634
14.955335,500,true,0.04756922,2.148494
14.955335,500,true,0.047675595,2.168207
14.955335,500,true,0.04760233,2.138117
14.955335,500,true,0.04760239,2.169306
14.955335,500,true,0.04757901,2.088251
15.287403,500,true,0.04758446,2.138301
15.287403,500,true,0.047600128,2.155512
15.287403,500,true,0.047621746,2.125544
15.287403,500,true,0.04753178,2.147882
15.287403,500,true,0.047606237,2.150752
15.287403,500,true,0.047575768,2.116816
15.287403,500,true,0.047665592,2.144099
15.287403,500,true,0.047619224,2.154718
15.287403,500,true,0.047669224,2.168879
15.287403,500,true,0.047592398,2.134211
15.006481,500,true,0.04757038,2.159601
15.006481,500,true,0.047703657,2.163203
15.006481,500,true,0.047605272,2.140253
15.006481,500,true,0.047629982,2.149592
15.006481,500,true,0.047626954,2.154657
15.006481,500,true,0.04812799,2.159052
15.006481,500,true,0.047718428,2.131953
15.006481,500,true,0.047550146,2.156366
15.006481,500,true,0.047647014,2.153071
15.006481,500,true,0.047643133,2.145686
15.254882,500,true,0.04759056,2.152643
15.254882,500,true,0.047687948,2.154108
15.254882,500,true,0.047625594,2.152522
15.254882,500,true,0.047647975,2.150202
15.254882,500,true,0.047663413,2.103388
15.254882,500,true,0.047639072,2.137263
15.254882,500,true,0.047681313,2.10412
15.254882,500,true,0.047726907,2.131403
15.254882,500,true,0.04758299,2.146662
15.254882,500,true,0.047653235,2.112971
15.4810295,500,true,0.047652304,2.144831
15.4810295,500,true,0.047676176,2.149714
15.4810295,500,true,0.04760124,2.153009
15.4810295,500,true,0.048649937,2.179804
15.4810295,500,true,0.047603365,2.14593
15.4810295,500,true,0.047549233,2.150446
15.4810295,500,true,0.0476093,2.137568
15.4810295,500,true,0.047634076,2.135981
15.4810295,500,true,0.047569945,2.118647
15.4810295,500,true,0.0476479,2.148371
15.270884,500,true,0.04761286,2.150202
15.270884,500,true,0.048539244,2.182734
15.270884,500,true,0.047688704,2.152765
15.270884,500,true,0.047526713,2.147394
15.270884,500,true,0.047589548,2.153743
15.270884,500,true,0.047664095,2.119684
15.270884,500,true,0.0475466,2.196894
15.270884,500,true,0.04767114,2.111689
15.270884,500,true,0.047622375,2.107539
15.270884,500,true,0.04767315,2.153986
15.469107,500,true,0.04790766,2.164423
15.469107,500,true,0.047585487,2.148493
15.469107,500,true,0.047601964,2.106318
15.469107,500,true,0.047619235,2.152033
15.469107,500,true,0.047937244,2.153437
15.469107,500,true,0.047844164,2.170893
15.469107,500,true,0.0478484,2.165033
15.469107,500,true,0.047995083,2.155451
15.469107,500,true,0.048414472,2.210688
15.469107,500,true,0.047975037,2.165888
15.658211,500,true,0.04777092,2.148066
15.658211,500,true,0.04704539,2.153193
15.658211,500,true,0.04703023,2.173395
15.658211,500,true,0.047092963,2.150568
15.658211,500,true,0.04710668,2.128962
15.658211,500,true,0.047069702,2.142939
15.658211,500,true,0.04702996,2.169733
15.658211,500,true,0.047099657,2.137995
15.658211,500,true,0.04710738,2.151179
15.658211,500,true,0.047037277,2.161432
15.8401985,500,true,0.0471179,2.131708
15.8401985,500,true,0.04697893,2.134394
15.8401985,500,true,0.04708088,2.137019
15.8401985,500,true,0.047005672,2.134882
15.8401985,500,true,0.04703993,2.137995
15.8401985,500,true,0.047083154,2.170038
15.8401985,500,true,0.047124486,2.138606
15.8401985,500,true,0.04707614,2.155146
15.8401985,500,true,0.047072154,2.133356
15.8401985,500,true,0.047148656,2.151484
16,500,true,0.047117025,2.120417
16,500,true,0.04712486,2.174006
16,500,true,0.04698882,2.138361
16,500,true,0.047110885,2.170221
16,500,true,0.047037736,2.142207
16,500,true,0.047081772,2.168085
16,500,true,0.04704399,2.145441
16,500,true,0.047081497,2.138606
16,500,true,0.047060966,2.138422
16,500,true,0.04704373,2.171198
15.82818,500,true,0.047050476,2.136774
15.82818,500,true,0.047096383,2.166377
15.82818,500,true,0.047099467,2.150385
15.82818,500,true,0.047034483,2.128351
15.82818,500,true,0.047098536,2.139582
15.82818,500,true,0.047013123,2.13299
15.82818,500,true,0.04699556,2.13647
15.82818,500,true,0.047086067,2.165888
15.82818,500,true,0.046995416,2.138788
15.82818,500,true,0.047003508,2.156733
15.660029,500,true,0.046988305,2.159296
15.660029,500,true,0.047013972,2.137873
15.660029,500,true,0.047088947,2.135065
15.660029,500,true,0.04703774,2.170649
15.660029,500,true,0.047084153,2.145808
15.660029,500,true,0.047097497,2.124201
15.660029,500,true,0.046989504,2.128473
15.660029,500,true,0.0470941,2.150751
15.660029,500,true,0.04699021,2.137629
15.660029,500,true,0.04709064,2.174738
15.825183,500,true,0.04704092,2.14123
15.825183,500,true,0.047029376,2.173884
15.825183,500,true,0.047090504,2.132074
15.825183,500,true,0.04707723,2.135737
15.825183,500,true,0.04708388,2.168452
15.825183,500,true,0.047031485,2.151728
15.825183,500,true,0.04695198,2.126825
15.825183,500,true,0.0470998,2.1701
15.825183,500,true,0.04710077,2.148615
15.825183,500,true,0.047220603,2.156549
15.662495,500,true,0.04717608,2.147334
15.662495,500,true,0.047043025,2.129572
15.662495,500,true,0.04701048,2.174433
15.662495,500,true,0.04705523,2.135736
15.662495,500,true,0.047070995,2.135493
15.662495,500,true,0.04707532,2.139094
15.662495,500,true,0.047019053,2.188715
15.662495,500,true,0.04704825,2.13238
15.662495,500,true,0.046995938,2.146784
15.662495,500,true,0.047097735,2.159845
15.501845,500,true,0.04711171,2.168696
15.501845,500,true,0.04709333,2.142328
15.501845,500,true,0.04709835,2.141657
15.501845,500,true,0.046996634,2.166621
15.501845,500,true,0.047077317,2.147699
15.501845,500,true,0.047045417,2.142085
15.501845,500,true,0.04709233,2.172174
15.501845,500,true,0.047134157,2.140925
15.501845,500,true,0.04700883,2.129755
15.501845,500,true,0.04714048,2.167842
15.660802,500,true,0.047038954,2.134638
15.660802,500,true,0.04716852,2.164667
15.660802,500,true,0.047051966,2.142451
15.660802,500,true,0.047034357,2.136774
15.660802,500,true,0.04709088,2.169306
15.660802,500,true,0.0469555,2.142939
15.660802,500,true,0.04719964,2.164179
15.660802,500,true,0.046966586,2.107111
15.660802,500,true,0.047049653,2.173823
15.660802,500,true,0.047067724,2.168085
15.818348,500,true,0.047067765,2.135187
15.818348,500,true,0.04699495,2.150813
15.818348,500,true,0.04706938,2.15185
15.818348,500,true,0.047118783,2.144464
15.818348,500,true,0.04708657,2.136714
15.818348,500,true,0.047030903,2.171381
15.818348,500,true,0.04713064,2.133356
15.818348,500,true,0.04701352,2.173456
15.818348,500,true,0.047179054,2.139155
15.818348,500,true,0.04703231,2.139826
15.661983,500,true,0.047055095,2.171137
15.661983,500,true,0.04712027,2.144221
15.661983,500,true,0.04714081,2.169489
15.661983,500,true,0.047009204,2.14953
15.661983,500,true,0.047097743,2.123957
15.661983,500,true,0.04696555,2.169184
15.661983,500,true,0.046955064,2.140559
15.661983,500,true,0.047069035,2.141596
15.661983,500,true,0.047060464,2.165583
15.661983,500,true,0.04702151,2.139704
15.506606,500,true,0.047133263,2.140497
15.506606,1000,true,0.41329733,18.652967
15.506606,1000,true,0.41013715,18.62074
15.506606,1000,true,0.41362834,18.704847
15.506606,1000,true,0.41302913,18.59474
15.506606,1000,true,0.41163164,18.668407
15.506606,1000,true,0.41207263,18.551344
15.506606,1000,true,0.41197717,18.575089
15.506606,1000,true,0.41389024,18.626234
15.506606,1000,true,0.4116251,18.536695
7.506606,1000,true,0.40995407,18.539623
7.506606,1000,true,0.8257747,24.16168
7.506606,1000,true,0.82406366,24.006895
7.506606,1000,true,0.82389075,23.986206
7.506606,1000,true,0.83194757,23.97052
7.506606,1000,true,0.8240785,23.842712
7.506606,1000,true,0.8209594,23.729065
7.506606,1000,true,0.8195083,23.736696
7.506606,1000,true,0.82543063,23.78888
7.506606,1000,true,0.8244956,23.743105
12.306606,1000,true,0.8309104,23.811646
12.306606,1000,true,0.42719007,18.868664
12.306606,1000,true,0.42740756,18.892286
12.306606,1000,true,0.42674893,18.926708
12.306606,1000,true,0.4291599,18.90602
12.306606,1000,true,0.42770013,18.912428
12.306606,1000,true,0.42725748,18.925488
12.306606,1000,true,0.42965814,18.987562
12.306606,1000,true,0.4440159,19.13728
12.306606,1000,true,0.42940983,18.989452
15.186606,1000,true,0.42830077,18.9037
15.186606,1000,true,0.41507143,18.624098
15.186606,1000,true,0.41455862,18.615795
15.186606,1000,true,0.4162964,18.697828
15.186606,1000,true,0.41708222,18.7787
15.186606,1000,true,0.4165186,18.758558
15.186606,1000,true,0.42513064,19.171888
15.186606,1000,true,0.4171848,18.75862
15.186606,1000,true,0.41435844,18.675428
15.186606,1000,true,0.41531855,18.645094
16,1000,true,0.41487086,18.68904
16,1000,true,0.41141495,18.489882
16,1000,true,0.4125415,18.58235
16,1000,true,0.41434997,18.608778
16,1000,true,0.41060066,18.499037
16,1000,true,0.4135998,18.6078
16,1000,true,0.41118568,18.538528
16,1000,true,0.41056508,18.477247
16,1000,true,0.41072994,18.653822
16,1000,true,0.4113722,18.522108
16,1000,true,0.41098785,18.493973
16,1000,true,0.41150296,18.550917
16,1000,true,0.410081,18.612074
16,1000,true,0.4122935,18.547316
16,1000,true,0.41461405,18.568129
16,1000,true,0.41057318,18.490189
16,1000,true,0.41104862,18.572218
16,1000,true,0.41138867,18.598402
16,1000,true,0.41125846,18.56056
16,1000,true,0.41441146,18.633375
15.37792,1000,true,0.4133237,18.618483
15.37792,1000,true,0.41626793,18.70735
15.37792,1000,true,0.4151088,18.627516
15.37792,1000,true,0.41649458,18.68727
15.37792,1000,true,0.41519815,18.649977
15.37792,1000,true,0.41768816,18.743729
15.37792,1000,true,0.4171131,18.743727
15.37792,1000,true,0.4161757,18.678907
15.37792,1000,true,0.41559324,18.641373
15.37792,1000,true,0.41471267,18.639662
15.800506,1000,true,0.41644028,18.696424
15.800506,1000,true,0.41017294,18.470596
15.800506,1000,true,0.41201538,18.617506
15.800506,1000,true,0.41145802,18.533096
15.800506,1000,true,0.4119032,18.537794
15.800506,1000,true,0.41099483,18.570389
15.800506,1000,true,0.41181937,18.526869
15.800506,1000,true,0.41134208,18.586315
15.800506,1000,true,0.4120458,18.562452
15.800506,1000,true,0.4100183,18.490858
16,1000,true,0.4228963,19.369762
16,1000,true,0.43020767,19.896313
16,1000,true,0.41146392,18.579603
16,1000,true,0.41172183,18.660963
16,1000,true,0.41365325,18.62599
16,1000,true,0.4113402,18.550856
16,1000,true,0.41110817,18.50453
16,1000,true,0.41154268,18.650587
16,1000,true,0.41265815,18.589186
16,1000,true,0.4115107,18.627089
15.719078,1000,true,0.41113415,18.566908
15.719078,1000,true,0.41390702,18.752213
15.719078,1000,true,0.41521916,18.744823
15.719078,1000,true,0.4118749,18.598158
15.719078,1000,true,0.41651005,18.839125
15.719078,1000,true,0.4111296,18.567396
15.719078,1000,true,0.41289377,18.582413
15.719078,1000,true,0.4107141,18.537062
15.719078,1000,true,0.41001096,18.473648
15.719078,1000,true,0.4120428,18.549818
15.470677,1000,true,0.41118753,18.543652
15.470677,1000,true,0.41816422,18.797132
15.470677,1000,true,0.41506177,18.736708
15.470677,1000,true,0.416972,18.713514
15.470677,1000,true,0.41574505,18.683851
15.470677,1000,true,0.41652572,18.712963
15.470677,1000,true,0.4164268,18.685682
15.470677,1000,true,0.41727722,18.7776
15.470677,1000,true,0.42700398,18.920912
15.470677,1000,true,0.42187262,19.13313
15.696825,1000,true,0.41639736,18.713331
15.696825,1000,true,0.41365254,18.730907
15.696825,1000,true,0.41222388,18.721998
15.696825,1000,true,0.41196388,18.600475
15.696825,1000,true,0.41387707,18.606764
15.696825,1000,true,0.4135595,18.559769
15.696825,1000,true,0.41210368,18.735914
15.696825,1000,true,0.4113659,18.602856
15.696825,1000,true,0.41195276,18.665297
15.696825,1000,true,0.41205344,18.591688
15.906971,1000,true,0.40976578,18.542004
15.906971,1000,true,0.41070896,18.619644
15.906971,1000,true,0.41113386,18.650831
15.906971,1000,true,0.41164124,18.639416
15.906971,1000,true,0.41372666,18.62422
15.906971,1000,true,0.41023704,18.526136
15.906971,1000,true,0.41091475,18.55757
15.906971,1000,true,0.4116658,18.581615
15.906971,1000,true,0.41096604,18.593033
15.906971,1000,true,0.4101494,18.564589
16,1000,true,0.4105154,18.550978
16,1000,true,0.41001356,18.523634
16,1000,true,0.41198915,18.613785
16,1000,true,0.41041642,18.540176
16,1000,true,0.41058457,18.554028
16,1000,true,0.4103027,18.526564
16,1000,true,0.41317314,18.71504
16,1000,true,0.4117292,18.583204
16,1000,true,0.41414866,18.745192
16,1000,true,0.41071916,18.544386
16,1000,true,0.41077068,18.512648
16,1000,true,0.41093826,18.573744
16,1000,true,0.4121434,18.612928
16,1000,true,0.41172862,18.610792
16,1000,true,0.41244137,18.584364
16,1000,true,0.41172367,18.70686
16,1000,true,0.41312298,18.669325
16,1000,true,0.40977377,18.562635
16,1000,true,0.41442776,18.771376
16,1000,true,0.41340876,18.649366
15.818012,1000,true,0.41140068,18.63606
15.818012,1000,true,0.41210023,18.715588
15.818012,1000,true,0.4134259,18.651503
15.818012,1000,true,0.41331178,18.761185
15.818012,1000,true,0.411629,18.591322
15.818012,1000,true,0.41173878,18.562757
15.818012,1000,true,0.4145918,18.698072
15.818012,1000,true,0.41229132,18.610914
15.818012,1000,true,0.41056684,18.599562
15.818012,1000,true,0.41013837,18.68556
15.994359,1000,true,0.4109128,18.666334
15.994359,1000,true,0.4153593,18.68916
15.994359,1000,true,0.4115,18.612867
15.994359,1000,true,0.41192454,18.717848
15.994359,1000,true,0.41111612,18.691605
15.994359,1000,true,0.41076905,18.612013
15.994359,1000,true,0.4128618,18.82832
15.994359,1000,true,0.4128601,18.792557
15.994359,1000,true,0.42329425,19.395033
15.994359,1000,true,0.411192,18.742384
15.822539,1000,true,0.4117334,18.683424
15.822539,1000,true,0.4106484,18.540724
15.822539,1000,true,0.41278103,18.675123
15.822539,1000,true,0.41156402,18.621595
15.822539,1000,true,0.41140887,18.68318
15.822539,1000,true,0.410832,18.607985
15.822539,1000,true,0.4114258,18.612013
15.822539,1000,true,0.41390172,18.649427
15.822539,1000,true,0.41120964,18.612137
15.822539,1000,true,0.4105065,18.650707
15.654388,1000,true,0.4108078,18.693312
15.654388,1000,true,0.4172894,19.07356
15.654388,1000,true,0.41251427,18.666578
15.654388,1000,true,0.41152605,18.576246
15.654388,1000,true,0.41257447,18.635267
15.654388,1000,true,0.4107375,18.61598
15.654388,1000,true,0.4100032,18.550976
15.654388,1000,true,0.4123027,18.632645
15.654388,1000,true,0.41099674,18.609571
15.654388,1000,true,0.41168454,18.7057
15.489235,1000,true,0.41085446,18.564589
15.489235,1000,true,0.41643822,18.773697
15.489235,1000,true,0.41668954,18.727552
15.489235,1000,true,0.4152007,18.690931
15.489235,1000,true,0.41746154,18.794447
15.489235,1000,true,0.4181538,18.750565
15.489235,1000,true,0.41489553,18.66206
15.489235,1000,true,0.41618708,18.75453
15.489235,1000,true,0.41638303,18.759535
15.489235,1000,true,0.4160653,18.672438
15.651923,1000,true,0.41494247,18.680676
15.651923,1000,true,0.4112354,18.628616
15.651923,1000,true,0.41109794,18.649548
15.651923,1000,true,0.41161233,18.639784
15.651923,1000,true,0.41414195,18.706615
15.651923,1000,true,0.4122806,18.732924
15.651923,1000,true,0.4124032,18.67146
15.651923,1000,true,0.41119966,18.623184
15.651923,1000,true,0.41226515,18.77174
15.651923,1000,true,0.41091317,18.603956
15.8125725,1000,true,0.4118358,18.65901
15.8125725,1000,true,0.41090932,18.581009
15.8125725,1000,true,0.41197148,18.626415
15.8125725,1000,true,0.41355717,18.66725
15.8125725,1000,true,0.4119854,18.622084
15.8125725,1000,true,0.41109106,18.686537
15.8125725,1000,true,0.41131046,18.572643
15.8125725,1000,true,0.41132396,18.685865
15.8125725,1000,true,0.41130903,18.661451
15.8125725,1000,true,0.41105992,18.677992
15.653616,1000,true,0.41242537,18.70332
15.653616,1000,true,0.412695,18.752028
15.653616,1000,true,0.41121197,18.628004
15.653616,1000,true,0.41168138,18.727308
15.653616,1000,true,0.41125745,18.681164
15.653616,1000,true,0.41026795,18.65254
15.653616,1000,true,0.42478442,19.006176
15.653616,1000,true,0.43090385,19.998362
15.653616,1000,true,0.41193357,18.734816
15.653616,1000,true,0.41124156,18.65608
15.811162,1000,true,0.41035515,18.671522
15.811162,1000,true,0.410214,18.643995
15.811162,1000,true,0.4125281,18.864454
15.811162,1000,true,0.41210857,18.783705
15.811162,1000,true,0.41111982,18.657911
15.811162,1000,true,0.4129473,18.760572
15.811162,1000,true,0.41274226,18.762648
15.811162,1000,true,0.41188344,18.665176
15.811162,1000,true,0.41125607,18.639112
15.811162,1000,true,0.44867682,20.536201
15.654797,1000,true,0.42884025,19.93104
15.654797,1000,true,0.43063772,19.888376
15.654797,1000,true,0.42852035,19.917309
15.654797,1000,true,0.4460716,20.315928
15.654797,1000,true,0.42582387,19.652231
15.654797,1000,true,0.4201993,19.084667
15.654797,1000,true,0.41570404,18.949903
15.654797,1000,true,0.41350165,18.709911
15.654797,1000,true,0.41231692,18.7552
15.654797,1000,true,0.41123202,18.740736
15.810173,1000,true,0.41159198,18.65132
15.810173,1500,true,2.344949,96.52112
15.810173,1500,true,2.3510957,96.338745
15.810173,1500,true,2.3533213,96.34246
15.810173,1500,true,2.3540924,96.31647
15.810173,1500,true,2.2083404,96.548584
15.810173,1500,true,2.363535,98.385185
15.810173,1500,true,2.361541,96.479065
15.810173,1500,true,2.352478,96.72668
15.810173,1500,true,2.3545842,96.364746
7.810173,1500,true,2.3583372,96.35278
7.810173,1500,true,4.7235003,126.20542
7.810173,1500,true,4.7214656,125.90653
7.810173,1500,true,4.7306814,125.5167
7.810173,1500,true,4.7297697,125.123886
7.810173,1500,true,4.7238774,124.85521
7.810173,1500,true,4.716915,125.50609
7.810173,1500,true,4.7162104,124.54357
7.810173,1500,true,4.736101,124.74968
7.810173,1500,true,4.7327065,124.55632
12.610173,1500,true,4.7147884,123.87242
12.610173,1500,true,1.9146931,79.28453
12.610173,1500,true,1.905094,79.258095
12.610173,1500,true,1.994956,80.5778
12.610173,1500,true,1.9188792,79.55827
12.610173,1500,true,1.921308,79.67118
12.610173,1500,true,1.9069079,79.39512
12.610173,1500,true,1.9034512,79.3242
12.610173,1500,true,1.9076064,79.55644
12.610173,1500,true,1.920162,79.7122
15.490173,1500,true,1.9034213,79.47996
15.490173,1500,true,2.0798793,86.43282
15.490173,1500,true,2.0827372,86.03616
15.490173,1500,true,2.0804424,86.03586
15.490173,1500,true,2.0856597,86.256065
15.490173,1500,true,2.078319,86.17562
15.490173,1500,true,2.0815375,86.17196
15.490173,1500,true,2.0817142,86.214195
15.490173,1500,true,2.082848,86.188866
15.490173,1500,true,2.0776126,86.214134
13.762173,1500,true,2.0932708,87.261246
13.762173,1500,true,1.9132774,81.532265
13.762173,1500,true,1.9941398,82.550934
13.762173,1500,true,1.9628711,82.210846
13.762173,1500,true,1.9558218,82.0618
13.762173,1500,true,1.9552789,82.03592
13.762173,1500,true,1.9549432,82.51169
13.762173,1500,true,1.951769,82.11368
13.762173,1500,true,1.95352,82.02482
13.762173,1500,true,1.9530635,82.08835
12.725372,1500,true,1.95704,82.227394
12.725372,1500,true,1.8627982,79.318886
12.725372,1500,true,1.861949,79.2816
12.725372,1500,true,1.9237529,80.29356
12.725372,1500,true,1.9968169,81.113625
12.725372,1500,true,1.9128234,79.91538
12.725372,1500,true,1.9208623,80.09647
12.725372,1500,true,1.862505,79.29612
12.725372,1500,true,1.9191654,80.09117
12.725372,1500,true,1.8679318,79.5648
12.103292,1500,true,1.9794196,85.32883
12.103292,1500,true,1.7971499,77.0175
12.103292,1500,true,1.8801256,78.51262
12.103292,1500,true,1.8736103,78.01213
12.103292,1500,true,1.8696645,77.92308
12.103292,1500,true,1.7974105,76.97215
12.103292,1500,true,1.8693775,77.917465
12.103292,1500,true,1.8688484,77.887245
12.103292,1500,true,1.8683467,77.88884
12.103292,1500,true,1.8665078,77.724525
11.680707,1500,true,1.8649311,77.911606
11.680707,1500,true,1.8666568,78.188705
11.680707,1500,true,1.8243622,78.18315
11.680707,1500,true,1.8803209,78.224106
11.680707,1500,true,1.8700676,77.97246
11.680707,1500,true,1.8780675,78.03819
11.680707,1500,true,1.8681171,77.92302
11.680707,1500,true,1.8666034,77.948715
11.680707,1500,true,1.8705719,78.52367
11.680707,1500,true,1.8698502,77.77464
12.012775,1500,true,1.8169241,77.15471
12.012775,1500,true,1.8699539,78.00133
12.012775,1500,true,1.8686959,77.970566
12.012775,1500,true,2.0035014,79.89451
12.012775,1500,true,1.8698027,78.061325
12.012775,1500,true,1.8669302,77.950424
12.012775,1500,true,1.8774278,78.0775
12.012775,1500,true,2.0019808,79.850624
12.012775,1500,true,1.8680817,77.89335
12.012775,1500,true,1.8687027,77.91294
12.293697,1500,true,1.7999115,77.23326
12.293697,1500,true,1.7958047,76.99693
12.293697,1500,true,1.8687618,77.991806
12.293697,1500,true,1.8697214,77.90941
12.293697,1500,true,1.8752663,78.41545
12.293697,1500,true,2.0025206,79.90788
12.293697,1500,true,1.7961091,77.01726
12.293697,1500,true,1.8678532,77.91691
12.293697,1500,true,1.8714912,78.00676
12.293697,1500,true,1.8048493,77.12456
12.542098,1500,true,2.000963,79.802895
12.542098,1500,true,1.9040852,80.03502
12.542098,1500,true,1.9189444,80.25504
12.542098,1500,true,1.921839,80.41819
12.542098,1500,true,1.9203202,81.26486
12.542098,1500,true,1.8634126,79.531235
12.542098,1500,true,1.9085793,80.091225
12.542098,1500,true,1.9217105,80.34678
12.542098,1500,true,1.9197254,80.25443
12.542098,1500,true,1.9202703,80.81089
12.31595,1500,true,1.9205797,80.31577
12.31595,1500,true,1.872262,77.90758
12.31595,1500,true,1.8655555,77.95567
12.31595,1500,true,1.8000171,77.216965
12.31595,1500,true,1.8668953,78.145065
12.31595,1500,true,1.8037441,77.41875
12.31595,1500,true,2.0034375,79.97007
12.31595,1500,true,2.0046413,79.999306
12.31595,1500,true,2.0024009,79.98057
12.31595,1500,true,1.8694286,77.99504
12.105804,1500,true,1.7965479,77.148
12.105804,1500,true,1.8390441,80.15421
12.105804,1500,true,2.0212975,88.906395
12.105804,1500,true,1.9490337,86.30874
12.105804,1500,true,1.8686976,78.18376
12.105804,1500,true,1.8859357,78.92357
12.105804,1500,true,1.8701038,78.12303
12.105804,1500,true,1.8684363,78.04857
12.105804,1500,true,1.87427,78.209274
12.105804,1500,true,1.8690075,78.09111
12.304028,1500,true,1.8704075,78.215195
12.304028,1500,true,1.7967743,77.15312
