size,pin,threads,runtime,energy
1200,false,7.7771463,0.7966304,33.570408
1200,false,8.025547,0.7981499,33.489845
1200,false,8.025547,0.8082398,33.77152
1200,false,8.025547,0.8016866,33.77695
1200,false,8.025547,0.7972746,33.59708
1200,false,8.025547,0.84627867,34.264866
1200,false,8.025547,0.7988113,33.547764
1200,false,8.025547,0.7978979,33.501564
1200,false,8.025547,0.79860556,33.5723
1200,false,8.025547,0.8478549,34.27927
1200,false,8.025547,0.81253725,33.831944
1200,false,7.7993994,0.80705893,33.58445
1200,false,7.7993994,0.7988692,33.6088
1200,false,7.7993994,0.79763955,33.51456
1200,false,7.7993994,0.79831725,33.66428
1200,false,7.7993994,0.7986668,33.695896
